strSciName,keyID,strCategory,strCommonName,strToken,flgEvaluated,flgRecommended,flgNativeTo,flgAvail,,flgPNLightFull,flgPNLightPartialSun,flgPNLightShade,flgPNMoistureLow,flgPNMoistureMed,flgPNMoistureHigh,flgPNSeasonalWet,flgPNAquatic,strPNUniqueSoils,flgGHDeerResistant,flgGHGroundhogResistant,flgGHSpreadRapidly,flgSWBioretention,flgSWRainGarden,flgSWRetentionBasinWet,flgSWDetentionBasinDry,flgSWStreamBuffer,flgSWGreenRoof,flgSWSwale,flgSWWetland,strPCFoliageColor,strPCHeightLow,strPCHeightHigh,flgPCHeightIncr,flgPCHeightPlus,strPCSpreadLow,strPCSpreadHigh,flgPCSpreadIncr,flgPCSpreadPlus,Off set,flgPCGroundCover,strSciName,strPCBloomTime,strPCFlowerColor,flgPCEdible,flgPCEasyGrow,flgPMSeed,flgPMPlug,flgPMRootBall,flgPMStaking,flgRUErosion,flgRUWildlife,strCaterpHostPlantComName,strCaterpHostPlantSciName,strLandscape,flgRUSubdivision,flgRUHorticulture,flgRUScreening,flgRUHedge,flgRUParkingLot,flgRUStreetscape,flgRUOpenSpace,flgShallowRoots,strSlopes,strSpecialUses,strLandscapeGardenUses,strPlantCommunity,strTolerates,strSusceptible,strPlantingRecommendations,strGrowthPatterns,strSeasonColor,strBlooms,strMaintenance,strComments,Temp_NotFound,strSource,strThumbLink,strPicture1,strPicture2,strPicture3,strPicture4,booActive,dteDateAdded,dteDateChanged,strUserName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sambucus racemosa,1534,5,red elderberry,SARA2,Y,R,"A,C,G,M,N,R,V,U        ",W      ,,Y,Y,Y, ,Y,Y,Y, ,"SO,IO,K",Y, , , ,Y,Y, ,Y, ,Y,NULL,G,8,20,F, ,8,15,F, ,, ,Sambucus racemosa,"05,06",W,Y,E, , , , , ,"C,P,B,W,H,S,G,M",,,Y, ,Y, ,Y, , ,Y,,,"hummingbirds, pollunators","Hedge, Naturalize, Group or mass in naturalized areas where suckering spread may be appreciated. Good accent shrub featuring deeply incised leaves, attractive flowers and interesting fruits. Landscape specimen, shrub borders, screens, backgrounds, stream/pond peripheries or low spots. Good sprawling hedge.",,,,,,,,,fruit red,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:06.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spiraea alba,1570,5,white or narrowleaf meadowsweet,SPAL2,Y,R,"A,C,Q,L,M,N,R,V,U        ",W      ,,Y,Y, , ,Y,Y,Y, ,"Q,H",Y, , ,,Y, ,,Y, ,Y,NULL,,2,6,F, ,3,4,F, ,, ,Spiraea alba,"06,07,08",W, ,E, , , , , ,"C,P,B,W,S,M",Spring Azure,Celastrina ladon, , , , ,, , , ,,,,"hedgerow, Hedge, Rain Garden, Effective along streams or ponds, in low spots or boggy areas, or, with regular watering, in a border or cottage garden.",,,,,,,,,cliff faces,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:07.1,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Symphoricarpos orbiculatus,1574,5,coralberry,SYOR,Y,N,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, , ,Y, , , ,"C,D",Y, ,Y, , , , , , ,NULL,NULL,,2,5,F, ,4,8,F, ,, ,Symphoricarpos orbiculatus,"06,07",IW, ,E, , , , ,Y,"P,W,H,S",,, , , , ,, , , ,,,,,,,,,,,,,invasive,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:10.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaccinium angustifolium,1603,5,lowbush blueberry,VAAN,Y,R,"A,C,G,N,R,V,U        ",W      ,,Y,Y,Y,Y,Y, , , ,"A,S,R,H                        ", , , , , , , , , ,NULL,NULL,,0.5,2,F, ,1,2,F, ,, ,Vaccinium angustifolium,"05,06",W,Y,E, , , , , ,"C,P,B,W,S,M,T            ","Brown Elfin,Henry's Elfin","Callophrys augustinus,Callophrys henrici ", , ,Y, ,, , , ,,Yes,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vaccinium corymbosum,1604,5,highbush blueberry,VACO,Y,R,"N,V,U        ",W      ,,Y,Y,,Y,Y,Y, , ,"A,H,S                    ", , , ,Y,Y, , , , ,NULL,NULL,,3,15,F, ,8,12,F, ,, ,Vaccinium corymbosum,"04,05,06","W,PW",Y,E, , , , ,Y,"C,P,B,W,S,M,T            ","Brown Elfin,Henry's Elfin,Pink-Edged Sulfur,Green Comma,Striped Hairstreak","Callophrys augustinus,Callophrys henrici,Colias interior,Polygonia faunus,Satyrium liparops ",Y, ,Y, ,Y, , , ,,,,"Useful for ornamental purposes (flowers, fruit, quality summer foliage and fall color) as well as for fruit production (blueberries). It is effective in shrub borders or as part of less formal shrub plantings in areas such as native plant gardens or open woodlands. Particularly effective in conjunction with rhododendrons and azaleas which share similar acidic soil requirements. Also makes an excellent hedge with the added benefits of fruit which can be harvested or left for the birds.",,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viburnum acerifolium,1609,5,"mapleleaf viburnum,dockmackie",VIAC,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y,,Y, , , ,"K,S,A,PRO", , , , ,Y, , , , ,NULL,NULL,H,4,12,F, ,3,4,F, ,, ,Viburnum acerifolium,"04,05,06,07,08",W, ,E, , , , ,Y,"C,P,B,W,S,M            ",Spring Azure,Celastrina ladon,Y,Y, ,Y,Y, , , ,,,,"Naturalized Area, Woodland, Butterfly Garden, Native Garden, Pollinator Garden, Naturalize in open woodland areas. Also may be used in shrub borders, foundations or hedges.",,,,,,,,,"colorful fall foliage, berries turn red to purple-black",,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viburnum dentatum,1610,5,southern arrowwood ,VIDE,Y,R,"A,C,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, ,Y,Y,,Y, , , ,"O,I,S,K",Y, , ,Y,Y,Y,Y, , ,Y,NULL,G-RP,6,10,F, ,4,8,F, ,, ,Viburnum dentatum,"05,06,07",W&Y, ,E, , , , ,Y,"C,P,B,W,H,S,M            ",Spring Azure,Celastrina ladon,Y,Y,Y,Y,Y, , , ,,,,"hedgerow, Lawn, Naturalized Area, Recreational Play Area, Butterfly Garden, Children's Garden, Edible Garden, Native Garden, Pollinator Garden, Border, Hedge, Screen/Privacy","Marshes, streambanks, swamps, other moist places",,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viburnum lantanoides,1611,5,"hobblebush,wayfaringtree viburnum ",VILA11,Y,R,"N,V,U        ",W      ,,Y,Y,Y, ,Y, , , ,"D,G,S,AO", , , , , , , , , ,NULL,NULL,G,6,12,F, ,4,12,F, ,, ,Viburnum lantanoides,"05,06","W,I", ,E, , , , , ,"C,P,B,W,S,M            ",Spring Azure,Celastrina ladon, , , ,Y,, , , ,,,,"Naturalized Area, Woodland, Native Garden, Pollinator Garden, Hedge, Specimen","moist, rich woods, stream banks and swamps",,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.5,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viburnum nudum,1612,5,"possum haw,southern wild raisin,witherod",VINU,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y, ,Y,Y,Y, ,"U,A,H,MO,B",Y, , ,,Y,Y, ,Y, ,,Y,G-RP,6,18,F, ,4,12,F, ,, ,Viburnum nudum,"06,07","W,C",Y,E, , , , , ,"C,P,B,H,S,M            ",,,Y, ,Y,Y,Y, ,Y, ,,,,"hedgerow, Butterfly Garden, Pollinator Garden, Rain Garden, Water Garden, Border, Foundation Planting, Hedge, Screen/Privacy, Specimen or groups. Shrub borders, foundations, hedges or roadside plantings","Bogs, blackwater floodplains, seepages, ponds, streams and bogs and in water or rain gardens, Riparian",,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:07.2,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viburnum nudum ,1613,5,smooth witherod,VINUC,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y, ,Y,Y,Y, ,"O,U,B,A                      ", , , , , ,Y, ,Y, ,NULL,Y,,5,12,F, ,5,12,F, ,, ,Viburnum nudum ,"06,07",W, ,E, , , , , ,"C,W,S,M                    ",,, , , ,Y,Y, , , ,,,,"hedgerow, Butterfly Garden, Pollinator Garden, Rain Garden, Water Garden, Border, Foundation Planting, Hedge, Screen/Privacy, Specimen or groups. Shrub borders, foundations, hedges or roadside plantings","Bogs, blackwater floodplains, seepages, ponds, streams and bogs and in water or rain gardens",,,,,,,,Damp,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:14.9,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viburnum prunifolium,1614,5,blackhaw viburnum,VIPR,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, ,Y,Y,Y,Y, , , ,"O,CO,SO,K",Y, , ,Y,Y, , ,Y, ,Y,NULL,G-RP,12,16,F, ,8,12,F, ,, ,Viburnum prunifolium,"04,05,06",W, ,E, , , , , ,"C,P,B,W,H,S,M               ","Spring Azure,Baltimore Checkerspot","Celastrina lado,Euphydryas phaetonn",Y,Y,Y,Y,Y, , , ,,,,Small specimen tree or large specimen shrub. Shrub borders. Tall hedge or screen. Incorporate into the background of a native planting.,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.6,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xanthorhiza simplicissima,1623,5,yellow root,XASI,Y,R,"A,C,B,F,N,V,U        ",       ,, ,Y,Y, ,Y,Y, , ,"S,G,I", , , , ,Y, , ,Y, ,Y,NULL,G,1,3,I, ,1,6,I, ,,Y,Xanthorhiza simplicissima,"04,05",P, ,E, , , , , ,"C,W,H,S,M               ",,, , , , ,, , , ,,,,"Meadow, Naturalized Area, Recreational Play Area, Woodland, Children's Garden, Edible Garden, Native Garden, Pollinator Garden, Border, Flowering, Tree, Hedge, Specimen, Small specimen tree or large specimen shrub. Shrub borders. Tall hedge or screen. Incorporate into the background of a native planting",,,,,,,,,Recommended by Peter Hatch,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:11.8,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer pensylvanicum,1095,6,"snakebark,goosefoot,striped maple,whistlewood,moosewood",ACPE,Y,R,"A,C,G,Q,M,N,O,R,V,U        ",W      ,,null,Y,Y,,Y,Y,,,"D,A",,,,Y,Y,Y,Y,Y,,,,G-Y,15,25,F,40,12,20,F,,,,Acer pensylvanicum,"04,05","Y,G,N",NULL,E,,,,,,"C,S,W,H                 ",,,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,,,winter interest,Woodland garden,"wide range-mesic to dry montane forests and woodlands, mixed oak, oak-hickory.","heavy shade,acidic and infertile soil, elevations above 2000 ft","Leaves may scorch in full sun locations. Verticillium wilt,leaf spots,tar spot,canker,root rots,aphids,scale,borers,caterpillars,mites",,rounded but uneven crown that is sometimes flat-topped,"pink hues in spring, mature to dark green by summer and turn bright yellow in fall.",showy,Low,distinctive white stripes (hence the common names of snakebark maple and striped maple). Stripes may vanish over time as older bark turns reddish brown,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,24:51.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acer spicatum,1099,6,mountain maple,ACSP2,Y,R,"A,C,G,M,N,R,V,U        ",NULL,,,Y,Y,,Y,,Y,,"P,R,A,C             ",,,,,Y,,,Y,,,,G-YG,10,35,F,40,10,35,F,,,,Acer spicatum,"03,04,05","Y,G,N",NULL,E,,,,,Y,"C,S,W,H                 ",,,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,,,"Food:birds, deer, beavers. erosion control along streambanks and steep sloops, thickets on recently cleared land",,,,,,,,,,"fall:mottled orange to bright red. Fruit: Red Brown, Disease and insect resistant",,Secondary,NULL,NULL,NULL,NULL,NULL,A,54:30.4,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alnus incana,1112,6,"gray,speckled alder",ALIN2,Y,N,"M,N,V,U",W      ,,Y,Y,Y,,Y,Y,Y, ,D, , , , , , , ,Y, ,NULL,NULL,,15,25,F, ,15,25,F, ,, ,Alnus incana,"03,04,05","PN,or G", ,E, , , , ,Y,"W,H,S,M",,, , , ,Y,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:07.3,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amelanchier arborea,1115,6,"downy serviceberry,shadbush",AMAR3,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y,Y,Y, , , ,"D,P,O,S,K",Y, , ,Y,Y, , ,Y, ,NULL,NULL,G-OR,15,30,F, ,15,20,F, ,, ,Amelanchier arborea,"03,04,05",W,Y,E, , , , , ,"C,P,W,H,S,M      ","Striped Hairstreak,Red-Spotted Purple  ","Satyrium liparops,Limenitis arthemis",Y,Y,Y,Y,,Y,Y, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amelanchier canadensis,1116,6,Canada serviceberry,AMCA4,Y,R,"A,C,P,Q,F,L,V,U      ","W,R    ",,Y,Y,Y,,Y,Y,NULL,NULL,"D,P,C",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,G-OR,15,25,F, ,15,20,F, ,,NULL,Amelanchier canadensis,"04,05",W,Y,E,NULL,NULL,Y,NULL,Y,"C,P,W,H,S,M      ","Striped Hairstreak,Red-Spotted Purple  ","Satyrium liparops,Limenitis arthemis",Y,Y,Y,Y,,Y,Y,Y,,,"bees,Supports Conservation Biological Control, fruit-red, purple",,,,,,,,,,subject to diesase and insect problems,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.7,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amelanchier laevis,1117,6,"Allegheny serviceberry,smooth shadbush",AMLA,Y,R,"A,C,B,Q,N,V,U        ",W      ,,Y,Y,Y,Y,Y, , , ,"D,P,C,O,S,A",Y, , ,Y,Y,Y,Y,Y, ,NULL,NULL,BG-OR,12,40,F, ,15,40,F, ,, ,Amelanchier laevis,"04,05",W,Y,E, , , , , ,"C,P,W,H,S,M      ","Striped Hairstreak,Red-Spotted Purple  ","Satyrium liparops,Limenitis arthemis",Y,Y,Y,Y,, ,Y, ,,,"fruits rich in iron, copper",,,,,,,,,,"New, added per WBN. Native people dried fruit. Foliage in spring bluegreen,in fall orange or red. Fruit-black, purple, red. Fruits juicier than other A. Arborea. Cosmetic damage prone due to disease and insect problems.",,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aralia spinosa,1130,6,devil's walkingstick,ARSP2,Y,R,"A,C,B,P,Q,F,M,N,O,R,V,U        ",W      ,,Y,Y,Y, ,Y, , , ,"D,R,QO,P,K,C,S",Y, , , , , , , , ,NULL,NULL,,8,30,F, ,6,10,F, ,, ,Aralia spinosa,"07,08",W, ,E, , , , , ,"P,W,S,M  ",,, , , , ,, , , ,,,,,,,,,Thorn-like,,,,"wildlife, disturbed areas, grows quickly",,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.2,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asimina triloba,1144,6,paw paw,ASTR,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ","W,R    ",,Y,Y,Y,Y,Y,Y,Y,NULL,"RO,Q,S,SO,O,CO,C,A",Y,Y,Y,Y,Y,Y,NULL,Y,NULL,NULL,NULL,Y,15,20,F,35,20,30,F,NULL,,NULL,Asimina triloba,"04,05,06",M,Y,E,Y,NULL,Y,NULL,Y,"C,W,H,S,M,T           ",Zebra Swallowtail,Eurytides marcellus,Y,Y,Y,NULL,,NULL,NULL,Y,,,NULL,,,,,,,,,,NULL,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,26:58.1,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carpinus caroliniana,1195,6,"American hornbeam,ironwood,blue beech",CACA18,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,, ,Y,Y, ,Y,Y,Y, ,"D,RO,Q,S,SO,O,CO,C.A", , , ,Y,Y, , ,Y, ,NULL,NULL,BG-RO,35,45,F, ,20,35,F, ,, ,Carpinus caroliniana,"03,04,05","R,G,N", ,E, , , , ,Y,"C,W,H,S,M      ","Eastern Tiger Swallowtail,Striped Hairstreak,Red-Spotted Purple ","Papilio glaucus,Satyrium liparops,Limenitis arthemis",Y,Y, , ,, ,, ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:09.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Castanea pumila,1201,6,"Allegheny chinkapin,chinquapin",CAPU9,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",       ,,Y,Y, ,Y, , , , ,"D,S,SO,K", , , , , , , , , ,NULL,NULL,"G,Y,P",12,36,F, ,12,20,F, ,, ,Castanea pumila,"03,04,05,06","W,WY",Y,E, , , , , ,"C,P,B,M,S       ",,, , , , ,, , , ,,,Nectar-insects,,,,,,,,,,"sandy, open, dry woods, thickets",,Primary,NULL,NULL,NULL,NULL,NULL,A,55:06.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celtis laevigata,1205,6,"sugarberry,southern hackberry",CELA,Y,N,"B,P,Q,F,L,O,R,V,U        ",W      ,, ,Y, ,Y,Y, ,Y, ,"P,S,SO,O,CO,C,Z",Y, , , , , , ,Y, ,NULL,NULL,G,60,80,F, ,60,80,F, ,, ,Celtis laevigata,"03,04,05",G, ,E, , , , , ,"C,W,S","Hackberry Butterfly,Tawny Emperor,Snout Butterfly,Mourning Cloak,Question Mark ","Asterocampa celtis,Asterocampa clyton,Libytheana carinenta,Nymphalis antiopa,Polygonia interrogationis", , , , ,, ,Y, ,,,,,,,,,,,,,,,Secondary,NULL,NULL,NULL,NULL,NULL,A,55:10.1,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cercis canadensis,1208,6,eastern redbud,CECA4,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, ,Y,Y, , , ,"O,CO,K,B,R,D",Y, , ,,, ,,Y, ,NULL,NULL,,20,30,F, ,20,30,F, ,, ,Cercis canadensis,"04,05","I,L",Y,E, , , , , ,"C,P,W,H,S,M           ","Sulphurs and Whites,Silvery Blue,Frosted Elfin,Eastern Tailed Blue,Silvery Blue,Northern Cloudy Wing,Southern Cloudy Wing,Henry's Elfin","Pieridae,Glaucopsyche lygdamus,Callophrys irus,Everes comyntas,Thorybes pylades,Thorybes bathyllus,Epargyreus clarus,Callophrys henrici",Y,Y,Y, ,,Y,Y, ,,,,hedgerow,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chionanthus virginicus,1215,6,"American fringetree,old man's beard",CHVI3,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y,Y,,Y, ,Y, ,"O,K,D,R", , , ,Y,Y, , ,Y, ,NULL,NULL,G,20,35,F, ,15,20,F, ,, ,Chionanthus virginicus,"05,06","W,C", ,E, , , , ,Y,"C,P,W,H,S,M    ",,,Y,Y,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,52:09.3,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornus alternifolia,1230,6,"alternate leaf,Pagoda dogwood",COAL2,Y,R,"A,C,G,Q,M,N,O,R,V,U        ",W      ,,Y,Y,Y,,Y, , , ,"D,RO,A", , , ,Y,Y,Y, , , ,NULL,NULL,G,20,35,F, ,20,30,F, ,, ,Cornus alternifolia,"05,06",YW, ,E, , , , , ,"C,P,B,W,H,S,M           ",Spring Azure,Celastrina ladon,Y,Y,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.4,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornus florida,1232,6,flowering dogwood,COFL2,Y,R,"A,C,B,P,G,Q,F,L,M,N,O,R,V,U        ",W      ,,Y,Y, ,Y,Y, , , ,"O,CO,K", , , , ,Y, , , , ,NULL,NULL,G,20,40,F, ,15,30,F, ,, ,Cornus florida,"03,04,05",W&P, ,E, , , , ,Y,"C,P,W,H,S,M            ",Spring Azure,Celastrina ladon,Y,Y,Y, ,, , , ,Y,,,,,,,,,,,,duplicate in 5,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.5,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cornus stricta,1233,6,stiff dogwood,COFO,Y,N,"V,U              ",W      ,, , , , , , , , ,                         , , , , , , , , , ,NULL,NULL,G,,,F, ,,,F, ,, ,Cornus stricta,,, ,E, , , , , ,                    ,,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.6,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crataegus crus-galli,1237,6,"cockspur hawthorn,hog apple",CRCR2,Y,R,"A,C,P,G,Q,O,V,U        ",W      ,,Y,Y,Y,Y,, , , ,"O,C,R,D,P,SO,CO",Y, , , ,Y, , , , ,NULL,NULL,"G-ZR,R,D,P",25,35,F, ,25,35,F, ,, ,Crataegus crus-galli,"04,05",W,Y,E, , , , ,Y,"C,P,B,W,H,S,M        ","Red-Spotted Purple,Soapberry Hairstreak,Banded Hairstreak,Striped Hairstreak,King's Hairstreak,Gray Hairstreak","Limenitis arthemis,Phaeostrymon alcestis,Satyrium kingi,Satyrium liparops,Satyrium calanus,Strymon melinus",Y,Y,Y,Y,,Y,Y, ,,north & east facing,,,,,,,Thorn-like,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:12.8,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crataegus flava,1238,6,"October,summer,or yellowleaf hawthorn",CRFL2,Y,N,"V,U",       ,, ,Y,Y, ,Y, , , ,                         , , , , ,Y, ,Y,Y, ,NULL,NULL,G,12,20,F, ,12,20,F, ,, ,Crataegus flava,"03,04,05",W, ,E, , , , ,Y,"C,W,H       ",,,Y, ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:13.0,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crataegus phaenopyrum,1239,6,Washington hawthorn,CRPH,Y,N,"V,U",W      ,, , , , , , , , ,                         , , , , , , , , , ,NULL,NULL,,NULL,NULL,F, ,NULL,NULL,F, ,, ,Crataegus phaenopyrum,,, ,E, , , , ,Y,                    ,,, , , , ,, , , ,,,,,,,,,,,,,tree? Cedar apple rust,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:13.1,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crataegus viridis,1240,6,green hawthorn,CRVI2,Y,N,U              ,W      ,, , , , , , , , ,                         ,Y, , , , , , , , ,NULL,NULL,,NULL,NULL,F, ,NULL,NULL,F, ,, ,Crataegus viridis,,, ,E, , , , ,Y,                    ,,, , , , ,, ,Y, ,,,,,,,,,,,,,Cedar apple rust,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:13.2,00:00.0,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euonymus atropurpureus,1288,6,"eastern wahoo,burning bush,spindle tree",EUAT5,Y,R,"B,Q,N,V,U",       ,, ,Y,Y, ,Y, , , ,"RO,D,P", , , ,Y,Y, , , , ,Y,NULL,G,12,15,F,25,20,25,F, ,, ,Euonymus atropurpureus,6,I-NP, ,E, , , , , ,"C,P,W,S,M",,, , , , ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,A,55:13.3,NULL,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ilex vomitoria,1340,6,"Yaupon,Cassin holly",ILVO,Y,R,"V,U",W      ,,Y,Y,Y,Y,Y, , , ,"S,D                      ",Y, , , ,Y, , , , ,NULL,NULL,E,10,20,F,45,8,12,F, ,, ,Ilex vomitoria,"04,05",W,Y,E, , , , , ,,Holly Azure,Celastrina idella,Y,Y, ,Y,, , , ,,,Can be made into a delicious tea similar to Yerba mate,,,,,,,,,,"red berries, usually not taller than 25'",,Primary,NULL,NULL,NULL,NULL,NULL,A,28:39.3,15:47.5,NULL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magnolia tripetala,1385,6,umbrella magnolia,MATR,Y,R,"A,C,B,G,M,N,V,U        ",W      ,,Y,Y,Y, ,Y,Y,Y, ,"R,D,A", , , ,Y, , ,Y,Y, ,,,G,15,30,F,45,15,30,F, ,, ,Magnolia tripetala,"04,05,06",W, ,E, , , , ,,"C,H          ",,, , ,Y, ,, , , ,,,,,,,,,,,,,,,Primary,NULL,NULL,NULL,NULL,NULL,I,28:39.3,39:43.0,lonnie      ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
